Product_Code,Warehouse,Product_Category,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price,High_Demand
597,2,0,1,1,0,0,93,0
350,2,2,1,0,0,0,93,1
1329,0,16,1,1,0,0,95,0
1406,0,16,1,1,0,0,94,1
794,2,0,1,1,0,0,95,0
185,1,4,1,1,0,0,85,1
1351,2,16,1,1,0,0,80,1
1380,2,16,1,0,0,0,85,1
1252,2,16,1,0,0,0,82,0
87,2,16,1,0,0,0,88,1
1656,2,0,1,0,0,0,82,0
1161,2,16,1,0,0,0,82,1
267,2,18,1,1,0,0,81,1
1139,2,16,1,1,0,0,80,1
90,2,16,1,0,0,0,92,0
1945,2,6,1,1,0,0,80,0
1232,2,16,1,0,0,0,91,1
387,2,26,1,0,0,0,92,1
1212,2,16,1,1,0,0,94,1
1969,2,6,1,0,0,0,89,0
177,2,4,1,1,0,0,84,0
2039,0,21,1,1,0,0,83,0
1775,0,4,1,0,0,0,95,1
1388,2,16,1,0,0,0,81,1
2016,2,6,1,0,0,0,80,0
1892,2,2,1,0,0,0,87,1
1365,2,16,1,1,0,0,91,1
1306,2,16,1,0,0,0,95,1
2008,2,6,1,1,0,0,92,0
1547,2,16,1,1,0,0,91,1
57,2,16,1,1,0,0,89,0
30,2,2,1,0,0,0,81,0
1132,2,16,1,0,0,0,86,0
332,2,18,1,0,0,0,88,0
647,2,8,1,0,0,0,80,0
302,2,21,1,0,0,0,95,0
590,1,0,1,0,0,0,93,0
1166,0,16,1,0,0,0,96,0
1192,2,16,1,0,0,0,88,1
417,2,2,1,1,0,0,84,1
1578,0,18,1,1,0,0,90,0
1527,2,16,1,1,0,0,94,1
1753,2,0,1,0,0,0,95,0
1306,2,16,1,1,0,0,93,1
792,2,0,1,1,0,0,94,0
1764,2,0,1,1,0,0,96,0
1167,2,16,1,0,0,0,91,1
1876,2,2,1,0,0,0,82,1
282,1,18,1,1,0,0,85,1
68,2,16,1,1,0,0,83,1
1371,2,16,1,1,0,0,90,1
1714,2,3,1,1,0,0,88,1
1259,1,16,1,0,0,0,95,1
1381,2,16,1,0,0,0,96,1
448,0,12,1,1,0,0,80,0
648,2,8,1,1,0,0,88,0
2033,3,19,1,0,0,0,95,0
126,0,18,1,0,0,0,87,0
1652,2,0,1,1,0,0,83,0
1873,2,2,1,1,0,0,85,0
1393,2,16,1,0,0,0,96,1
1221,2,16,1,0,0,0,96,1
975,2,4,1,0,0,0,80,1
1323,0,16,1,0,0,0,82,1
1368,2,16,1,0,0,0,91,1
1167,2,16,1,1,0,0,92,1
375,3,26,1,0,0,0,90,1
740,2,0,1,1,0,0,85,0
1291,2,16,1,0,0,0,85,1
15,2,2,1,1,0,0,86,1
301,2,21,1,1,0,0,80,0
1933,0,18,1,1,0,0,96,0
653,2,8,1,0,0,0,96,0
1685,2,3,1,0,0,0,82,1
1084,2,24,1,0,0,0,81,0
448,2,12,1,0,0,0,96,0
1372,2,16,1,0,0,0,83,0
1490,2,2,1,1,0,0,95,1
1115,2,16,1,1,0,0,82,1
1587,2,18,1,0,0,0,91,0
893,2,3,1,1,0,0,86,1
792,2,0,1,0,0,0,85,0
1464,2,16,1,0,0,0,84,1
589,2,0,1,1,0,0,95,0
905,0,15,1,0,0,0,87,0
1520,2,2,1,1,0,0,88,1
329,2,18,1,0,0,0,92,1
1323,0,16,1,1,0,0,93,1
1282,2,16,1,1,0,0,84,1
1491,0,27,1,1,0,0,91,0
1173,2,16,1,1,0,0,84,1
589,2,0,1,0,0,0,87,0
518,2,19,1,1,0,0,86,0
1571,2,22,1,0,0,0,83,0
16,2,2,1,0,0,0,94,1
1439,2,16,1,0,0,0,84,0
1769,2,2,1,0,0,0,91,1
1764,2,0,1,0,0,0,93,0
1387,2,16,1,0,0,0,89,1
798,2,0,1,1,0,0,89,0
615,2,16,1,1,0,0,96,0
1715,2,3,1,1,0,0,85,1
310,2,8,1,0,0,0,92,0
720,2,0,1,1,0,0,88,0
595,2,0,1,0,0,0,92,0
1834,2,0,1,1,0,0,88,0
1267,2,16,1,0,0,0,80,1
903,2,2,1,1,0,0,90,1
1229,2,16,1,0,0,0,83,1
1450,0,16,1,0,0,0,95,0
209,2,4,1,1,0,0,92,1
603,2,0,1,1,0,0,88,0
988,2,24,1,1,0,0,92,1
1812,2,0,1,0,0,0,89,0
1424,2,16,1,0,0,0,96,1
18,2,2,1,0,0,0,96,1
982,2,4,1,0,0,0,81,1
820,2,18,1,0,0,0,89,0
459,2,12,1,0,0,0,92,0
759,2,0,1,1,0,0,81,0
1226,2,16,1,0,0,0,89,1
1367,2,16,1,0,0,0,88,1
938,2,24,1,0,0,0,87,1
934,2,24,1,1,0,0,96,0
1879,2,2,1,0,0,0,92,1
1296,2,16,1,0,0,0,95,1
1179,2,16,1,0,0,0,90,1
148,3,18,1,1,0,0,86,0
1340,2,16,1,1,0,0,90,1
757,2,0,1,0,0,0,96,0
219,2,4,1,0,0,0,85,0
340,2,18,1,1,0,0,80,0
211,2,4,1,0,0,0,80,1
975,2,4,1,1,0,0,80,0
52,2,16,1,0,0,0,84,1
32,2,2,1,0,0,0,95,1
709,2,0,1,1,0,0,93,0
1407,2,16,1,0,0,0,86,1
1755,2,0,1,1,0,0,85,0
1314,2,16,1,0,0,0,94,1
18,2,2,1,1,0,0,95,1
1583,2,18,1,1,0,0,95,0
1407,0,16,1,0,0,0,90,1
1193,0,16,1,1,0,0,87,1
7,1,2,1,0,0,0,94,1
640,2,8,1,0,0,0,92,0
395,2,16,1,0,0,0,88,1
354,2,4,1,1,0,0,85,0
1302,0,16,1,0,0,0,88,0
1333,2,16,1,1,0,0,80,1
397,2,16,1,0,0,0,92,0
32,2,2,1,1,0,0,95,1
534,3,26,1,0,0,0,82,1
808,2,16,1,0,0,0,84,0
699,2,0,1,0,0,0,81,0
696,2,0,1,0,0,0,94,0
714,2,0,1,1,0,0,84,0
1167,2,16,1,1,0,0,96,1
10,2,2,1,0,0,0,84,1
1887,2,2,1,1,0,0,80,1
1629,2,2,1,1,0,0,96,1
1890,2,2,1,1,0,0,86,1
159,2,18,1,0,0,0,92,0
589,2,0,1,0,0,0,82,0
350,2,2,1,1,0,0,92,1
746,2,0,1,0,0,0,93,0
209,3,4,1,1,0,0,94,1
1343,2,16,1,0,0,0,94,1
1389,2,16,1,1,0,0,86,1
640,2,8,1,1,0,0,84,0
505,3,19,1,0,0,0,83,0
653,2,8,1,1,0,0,96,0
1575,2,22,1,1,0,0,80,0
1165,2,16,1,0,0,0,90,1
640,2,8,1,1,0,0,93,0
396,2,16,1,1,0,0,80,1
970,2,2,1,1,0,0,91,0
2042,1,21,1,0,0,0,93,1
589,2,0,1,0,0,0,85,0
396,2,16,1,1,0,0,85,1
1295,2,16,1,0,0,0,89,1
2,2,2,1,0,0,0,91,1
1198,2,16,1,0,0,0,92,1
1711,0,27,1,1,0,0,93,0
1141,2,16,1,0,0,0,87,1
903,2,2,1,0,0,0,96,1
1382,2,16,1,1,0,0,95,1
607,2,0,1,1,0,0,84,0
1562,2,22,1,1,0,0,83,0
19,0,2,1,1,0,0,95,0
74,2,16,1,1,0,0,81,1
1291,2,16,1,1,0,0,82,1
187,1,4,1,1,0,0,80,1
341,0,18,1,1,0,0,91,0
1139,2,16,1,0,0,0,94,0
884,3,20,1,0,0,0,89,1
397,2,16,1,1,0,0,96,0
1714,2,3,1,0,0,0,93,1
1276,2,16,1,1,0,0,89,1
1663,2,2,1,1,0,0,88,1
1368,2,16,1,1,0,0,90,1
1297,2,16,1,1,0,0,90,1
31,2,2,1,0,0,0,80,1
1860,2,2,1,0,0,0,85,1
1132,2,16,1,0,0,0,85,0
398,2,16,1,1,0,0,85,0
1204,2,16,1,1,0,0,96,1
1383,2,16,1,0,0,0,86,1
1775,2,4,1,0,0,0,89,0
1441,2,16,1,1,0,0,92,0
243,2,4,1,1,0,0,96,0
343,0,18,1,1,0,0,94,0
291,2,12,1,0,0,0,93,1
1432,2,16,1,0,0,0,88,1
920,2,2,1,0,0,0,84,0
936,0,24,1,0,0,0,95,0
976,2,4,1,0,0,0,85,0
17,2,2,1,0,0,0,82,1
1273,2,16,1,1,0,0,95,1
1435,2,16,1,0,0,0,82,1
1449,2,16,1,0,0,0,92,1
1337,0,16,1,0,0,0,87,1
595,2,0,1,0,0,0,86,0
1381,2,16,1,0,0,0,85,1
1181,0,16,1,1,0,0,86,1
900,1,2,1,0,0,0,91,1
1977,0,6,1,0,0,0,80,1
1657,2,0,1,0,0,0,89,0
30,2,2,1,0,0,0,80,1
583,2,0,1,1,0,0,95,0
582,2,0,1,1,0,0,81,1
217,2,4,1,0,0,0,94,0
226,2,4,1,1,0,0,91,0
32,2,2,1,0,0,0,89,1
1953,2,6,1,1,0,0,88,0
1158,2,16,1,1,0,0,92,1
220,2,4,1,0,0,0,91,0
1324,2,16,1,1,0,0,92,0
489,0,12,1,1,0,0,83,0
1732,2,3,1,1,0,0,92,1
1301,2,16,1,0,0,0,86,1
1381,2,16,1,1,0,0,96,1
17,2,2,1,1,0,0,89,1
16,2,2,1,1,0,0,89,1
1314,2,16,1,0,0,0,83,1
1737,3,21,1,1,0,0,95,1
938,2,24,1,1,0,0,92,1
1830,2,0,1,1,0,0,86,0
81,1,16,1,0,0,0,81,1
1130,2,16,1,0,0,0,84,1
398,2,16,1,1,0,0,86,0
896,0,3,1,0,0,0,86,1
79,2,16,1,0,0,0,91,1
1122,2,16,1,0,0,0,81,1
817,2,18,1,0,0,0,83,0
92,1,16,1,0,0,0,86,1
1141,2,16,1,1,0,0,83,1
1443,2,16,1,1,0,0,85,1
326,2,18,1,0,0,0,84,0
626,0,19,1,1,0,0,80,1
940,0,24,1,1,0,0,87,1
1179,2,16,1,1,0,0,92,1
25,2,2,1,1,0,0,81,1
1522,2,16,1,1,0,0,91,0
1368,2,16,1,1,0,0,85,1
1532,2,16,1,1,0,0,86,1
1987,0,6,1,0,0,0,86,0
194,0,4,1,0,0,0,93,0
395,2,16,1,1,0,0,84,1
1918,2,2,1,1,0,0,84,0
242,2,4,1,1,0,0,81,0
1225,2,16,1,1,0,0,93,1
1662,2,2,1,0,0,0,88,1
30,2,2,1,0,0,0,84,1
1649,2,0,1,0,0,0,82,0
630,2,8,1,1,0,0,81,1
1898,2,2,1,1,0,0,89,1
1364,2,16,1,1,0,0,90,0
397,2,16,1,1,0,0,87,0
101,2,12,1,0,0,0,80,0
1382,2,16,1,0,0,0,94,1
400,0,4,1,0,0,0,96,0
1011,2,28,1,0,0,0,83,0
765,2,0,1,1,0,0,96,0
343,0,18,1,0,0,0,95,0
696,2,0,1,0,0,0,90,0
1170,2,16,1,0,0,0,92,1
1325,2,16,1,1,0,0,91,0
397,2,16,1,0,0,0,94,0
1263,2,16,1,1,0,0,90,1
1543,2,16,1,1,0,0,80,0
1274,2,16,1,1,0,0,91,1
940,2,24,1,0,0,0,83,1
1869,2,2,1,0,0,0,81,1
708,2,0,1,0,0,0,90,0
1535,2,16,1,1,0,0,83,1
1054,2,4,1,0,0,0,84,0
19,2,2,1,0,0,0,93,0
1423,2,16,1,1,0,0,90,1
1299,2,16,1,0,0,0,80,1
2042,0,21,1,0,0,0,82,0
489,2,12,1,0,0,0,90,0
1171,2,16,1,1,0,0,92,1
1343,2,16,1,1,0,0,84,1
615,2,16,1,0,0,0,93,0
194,0,4,1,1,0,0,86,0
924,0,3,1,0,0,0,88,0
766,2,0,1,0,0,0,85,0
1233,2,16,1,1,0,0,95,1
117,0,18,1,0,0,0,93,0
1647,2,0,1,0,0,0,86,0
596,2,0,1,0,0,0,81,0
1049,2,4,1,0,0,0,92,0
285,2,21,1,1,0,0,87,0
1558,2,16,1,0,0,0,92,1
1827,2,0,1,1,0,0,93,0
1894,2,2,1,1,0,0,87,1
1898,2,2,1,1,0,0,93,1
1337,0,16,1,1,0,0,95,0
1357,0,16,1,1,0,0,93,1
1007,2,28,1,1,0,0,92,0
1135,2,16,1,0,0,0,89,1
1203,2,16,1,0,0,0,83,1
820,2,18,1,1,0,0,81,0
1464,2,16,1,1,0,0,85,1
1388,2,16,1,0,0,0,90,1
975,2,4,1,1,0,0,91,1
79,2,16,1,1,0,0,87,1
397,2,16,1,1,0,0,86,0
311,2,8,1,0,0,0,91,0
2,2,2,1,1,0,0,90,1
1571,2,22,1,0,0,0,86,0
1314,2,16,1,0,0,0,80,1
1902,2,16,1,1,0,0,81,1
901,2,2,1,0,0,0,83,1
1279,0,16,1,0,0,0,94,0
1368,2,16,1,0,0,0,91,1
1332,0,16,1,0,0,0,87,0
1749,2,0,1,1,0,0,90,0
900,2,2,1,0,0,0,87,1
1292,2,16,1,0,0,0,89,1
938,2,24,1,0,0,0,87,0
397,2,16,1,0,0,0,80,0
200,0,4,1,1,0,0,94,0
1275,2,16,1,0,0,0,95,1
1375,2,16,1,1,0,0,80,1
607,2,0,1,0,0,0,96,0
1662,2,2,1,0,0,0,90,1
691,2,0,1,0,0,0,85,0
70,2,16,1,0,0,0,82,1
61,2,16,1,0,0,0,89,1
715,2,0,1,0,0,0,84,0
1419,2,16,1,1,0,0,82,0
56,2,16,1,1,0,0,96,0
397,2,16,1,0,0,0,92,0
1983,2,6,1,0,0,0,96,0
626,0,19,1,0,0,0,90,0
343,0,18,1,1,0,0,90,0
1306,0,16,1,1,0,0,88,1
621,1,16,1,0,0,0,80,0
1555,2,16,1,0,0,0,90,1
1241,2,16,1,0,0,0,96,0
354,2,4,1,0,0,0,85,0
596,2,0,1,1,0,0,89,0
1191,2,16,1,1,0,0,87,1
1732,2,3,1,1,0,0,87,1
177,2,4,1,1,0,0,92,0
526,3,28,1,0,0,0,85,0
1343,2,16,1,0,0,0,88,1
1206,2,16,1,1,0,0,89,1
1797,0,24,1,1,0,0,87,0
1370,2,16,1,0,0,0,83,1
589,2,0,1,0,0,0,84,0
1282,2,16,1,1,0,0,92,1
1855,2,2,1,1,0,0,94,1
891,2,3,1,1,0,0,95,1
2024,2,8,1,0,0,0,80,0
1448,0,16,1,1,0,0,94,0
1229,2,16,1,1,0,0,84,1
590,2,0,1,0,0,0,96,0
1332,0,16,1,1,0,0,86,0
925,0,3,1,0,0,0,88,0
1302,0,16,1,1,0,0,88,1
15,2,2,1,0,0,0,95,1
2,2,2,1,1,0,0,92,1
1323,0,16,1,0,0,0,80,1
1528,2,16,1,1,0,0,95,1
137,2,4,1,0,0,0,81,0
744,2,0,1,1,0,0,84,0
590,1,0,1,1,0,0,84,0
398,2,16,1,1,0,0,85,0
1605,2,22,1,1,0,0,89,0
938,2,24,1,0,0,0,82,0
1094,2,22,1,1,0,0,89,0
1356,0,16,1,0,0,0,88,1
1191,2,16,1,0,0,0,83,1
1896,2,2,1,0,0,0,86,1
18,2,2,1,0,0,0,85,1
1668,2,0,1,1,0,0,89,0
1768,2,2,1,1,0,0,82,1
397,2,16,1,1,0,0,82,0
1258,3,16,1,1,0,0,80,1
309,2,8,1,0,0,0,95,0
1312,2,16,1,1,0,0,90,1
1266,2,16,1,1,0,0,85,1
1306,2,16,1,0,0,0,81,1
433,2,12,1,1,0,0,89,0
596,2,0,1,1,0,0,80,0
318,2,4,1,0,0,0,89,0
1389,2,16,1,0,0,0,91,1
1888,2,2,1,0,0,0,85,1
19,0,2,1,0,0,0,83,1
922,2,2,1,0,0,0,95,1
937,2,24,1,0,0,0,94,0
1292,2,16,1,1,0,0,94,1
1425,2,16,1,0,0,0,85,1
1167,2,16,1,0,0,0,96,0
1182,2,16,1,1,0,0,85,1
1346,0,16,1,1,0,0,83,1
1999,0,6,1,1,0,0,81,0
1888,2,2,1,0,0,0,90,0
397,2,16,1,0,0,0,82,0
398,2,16,1,0,0,0,95,0
1429,2,16,1,0,0,0,93,0
703,2,0,1,1,0,0,84,0
1160,2,16,1,1,0,0,93,1
1613,2,22,1,0,0,0,95,0
1920,2,8,1,1,0,0,86,0
1406,2,16,1,0,0,0,95,1
1204,2,16,1,1,0,0,94,1
1475,2,16,1,0,0,0,92,0
1414,0,16,1,0,0,0,80,1
982,2,4,1,0,0,0,84,1
385,0,4,1,0,0,0,81,0
1058,2,4,1,1,0,0,86,0
1202,2,16,1,1,0,0,90,1
255,2,0,1,0,0,0,95,0
1308,2,16,1,1,0,0,81,1
1659,2,0,1,1,0,0,90,0
400,2,4,1,0,0,0,93,0
1231,2,16,1,1,0,0,81,1
1165,2,16,1,0,0,0,84,1
1286,2,16,1,1,0,0,94,1
1306,2,16,1,0,0,0,94,1
1135,2,16,1,1,0,0,91,1
1429,2,16,1,0,0,0,82,1
1302,0,16,1,0,0,0,91,0
343,0,18,1,0,0,0,91,0
1772,2,3,1,1,0,0,88,0
1569,2,22,1,0,0,0,89,0
1660,2,0,1,0,0,0,91,0
517,0,19,1,1,0,0,85,0
970,2,2,1,0,0,0,96,0
1298,0,16,1,1,0,0,95,1
358,0,4,1,0,0,0,88,0
1179,2,16,1,1,0,0,80,1
196,0,4,1,0,0,0,81,0
684,2,0,1,1,0,0,91,0
1191,2,16,1,0,0,0,92,1
1463,2,16,1,1,0,0,80,1
1711,2,27,1,1,0,0,92,0
975,2,4,1,0,0,0,85,1
6,2,2,1,0,0,0,91,1
589,2,0,1,0,0,0,96,0
1034,2,21,1,0,0,0,84,0
1518,2,2,1,0,0,0,88,0
12,2,2,1,0,0,0,84,1
15,2,2,1,1,0,0,88,1
1951,0,6,1,0,0,0,92,0
222,0,4,1,0,0,0,91,0
705,2,0,1,0,0,0,84,0
298,2,12,1,1,0,0,84,0
302,2,21,1,0,0,0,80,0
1203,2,16,1,0,0,0,89,1
488,2,12,1,0,0,0,90,0
1331,2,16,1,1,0,0,91,0
651,2,8,1,0,0,0,94,0
1488,2,2,1,0,0,0,86,1
1620,2,1,1,0,0,0,82,0
590,2,0,1,1,0,0,87,0
1224,2,16,1,1,0,0,84,1
1425,2,16,1,1,0,0,95,1
1177,2,16,1,1,0,0,96,1
2042,2,21,1,0,0,0,92,0
63,2,16,1,0,0,0,95,1
1792,3,16,1,0,0,0,80,0
589,2,0,1,1,0,0,93,0
1842,2,0,1,1,0,0,83,0
1291,2,16,1,0,0,0,96,1
328,2,18,1,1,0,0,88,0
943,2,24,1,1,0,0,91,1
1662,2,2,1,1,0,0,81,1
598,1,0,1,0,0,0,86,0
196,1,4,1,1,0,0,86,1
1276,2,16,1,0,0,0,90,1
1916,2,2,1,1,0,0,94,1
396,2,16,1,0,0,0,90,1
1336,0,16,1,1,0,0,89,1
443,0,12,1,0,0,0,84,0
1401,2,16,1,0,0,0,87,0
646,2,8,1,0,0,0,87,0
203,1,4,1,1,0,0,96,1
1854,2,2,1,0,0,0,94,0
678,2,0,1,0,0,0,84,0
863,2,20,1,0,0,0,80,0
1748,2,0,1,1,0,0,88,0
194,0,4,1,1,0,0,93,0
1306,0,16,1,1,0,0,88,1
814,2,18,1,0,0,0,92,0
596,2,0,1,0,0,0,82,0
1370,2,16,1,1,0,0,82,1
935,2,24,1,0,0,0,85,1
106,2,28,1,0,0,0,83,0
589,2,0,1,0,0,0,96,0
117,0,18,1,0,0,0,92,1
12,2,2,1,0,0,0,93,1
1143,2,16,1,0,0,0,93,1
989,2,24,1,1,0,0,88,1
442,2,12,1,1,0,0,95,0
653,2,8,1,1,0,0,83,0
1264,2,16,1,0,0,0,92,1
443,1,12,1,1,0,0,82,0
358,0,4,1,0,0,0,82,0
898,0,3,1,1,0,0,82,1
1662,2,2,1,1,0,0,85,1
769,2,0,1,0,0,0,84,0
1340,2,16,1,0,0,0,90,1
390,2,26,1,0,0,0,87,1
243,0,4,1,0,0,0,82,0
1285,2,16,1,1,0,0,82,1
1314,2,16,1,1,0,0,83,1
1100,0,1,1,0,0,0,84,0
596,2,0,1,0,0,0,86,0
1747,2,0,1,0,0,0,91,0
589,2,0,1,0,0,0,82,0
1201,2,16,1,1,0,0,95,1
1407,0,16,1,0,0,0,81,1
1057,2,4,1,1,0,0,94,0
1423,2,16,1,1,0,0,88,1
1423,2,16,1,1,0,0,92,1
271,2,18,1,0,0,0,85,1
1934,0,18,1,0,0,0,86,0
1500,1,26,1,0,0,0,83,1
344,2,18,1,1,0,0,82,0
1419,2,16,1,1,0,0,83,0
320,0,18,1,0,0,0,96,0
762,2,0,1,0,0,0,94,0
1977,2,6,1,0,0,0,81,0
896,2,3,1,0,0,0,89,1
196,1,4,1,0,0,0,91,1
93,2,16,1,1,0,0,91,1
1413,2,16,1,0,0,0,85,1
1168,2,16,1,1,0,0,86,1
1275,2,16,1,1,0,0,95,1
33,2,2,1,0,0,0,86,0
343,1,18,1,1,0,0,95,0
1375,2,16,1,0,0,0,95,1
626,0,19,1,1,0,0,82,0
976,2,4,1,1,0,0,91,0
1334,0,16,1,1,0,0,90,0
1409,2,16,1,0,0,0,91,0
216,2,4,1,0,0,0,94,0
120,0,8,1,1,0,0,86,0
1769,2,2,1,0,0,0,81,0
30,2,2,1,1,0,0,87,1
1717,2,3,1,0,0,0,90,1
1887,2,2,1,1,0,0,89,1
753,2,0,1,0,0,0,89,0
974,2,4,1,0,0,0,88,1
1424,0,16,1,1,0,0,96,1
1195,1,16,1,1,0,0,96,1
479,0,12,1,0,0,0,92,0
1365,2,16,1,1,0,0,83,1
589,2,0,1,0,0,0,80,0
1292,2,16,1,0,0,0,83,1
1776,2,4,1,1,0,0,88,0
1264,2,16,1,0,0,0,83,1
1081,2,6,1,0,0,0,94,0
343,0,18,1,0,0,0,86,0
16,2,2,1,1,0,0,91,1
764,2,0,1,0,0,0,86,0
1597,2,18,1,1,0,0,82,0
1423,2,16,1,1,0,0,81,1
1816,2,0,1,0,0,0,86,0
1294,2,16,1,1,0,0,85,1
974,2,4,1,1,0,0,91,1
596,2,0,1,1,0,0,92,0
1375,2,16,1,0,0,0,93,1
343,1,18,1,0,0,0,92,0
709,2,0,1,1,0,0,83,0
547,2,12,1,0,0,0,94,1
1834,2,0,1,0,0,0,86,0
1365,2,16,1,1,0,0,87,1
1196,2,16,1,0,0,0,89,1
1769,2,2,1,0,0,0,84,1
1075,2,6,1,0,0,0,93,0
15,2,2,1,1,0,0,86,1
1562,2,22,1,0,0,0,91,0
1805,2,6,1,0,0,0,87,0
1275,2,16,1,1,0,0,93,1
1543,2,16,1,0,0,0,93,1
1746,2,0,1,1,0,0,95,0
397,2,16,1,0,0,0,95,0
1276,2,16,1,1,0,0,84,1
11,2,2,1,1,0,0,89,1
1227,2,16,1,1,0,0,91,0
327,0,18,1,1,0,0,91,0
1412,2,16,1,0,0,0,88,1
867,2,20,1,1,0,0,84,0
1903,2,2,1,1,0,0,84,1
1617,2,22,1,0,0,0,90,0
85,2,16,1,1,0,0,87,1
755,2,0,1,0,0,0,84,0
2000,0,6,1,0,0,0,84,0
260,2,0,1,0,0,0,89,0
1770,2,4,1,1,0,0,93,0
1795,2,16,1,1,0,0,95,1
1305,2,16,1,0,0,0,84,1
438,2,12,1,0,0,0,93,0
17,2,2,1,1,0,0,92,0
1292,2,16,1,1,0,0,81,0
1179,2,16,1,0,0,0,81,1
1833,2,0,1,1,0,0,88,0
287,0,18,1,0,0,0,95,0
397,2,16,1,0,0,0,95,0
196,1,4,1,0,0,0,94,1
584,1,0,1,0,0,0,90,0
1861,2,2,1,0,0,0,96,0
893,2,3,1,0,0,0,91,1
952,2,24,1,1,0,0,85,0
1209,2,16,1,1,0,0,91,1
1430,2,16,1,1,0,0,96,0
1209,2,16,1,0,0,0,93,0
640,2,8,1,1,0,0,83,0
27,2,2,1,0,0,0,92,1
1570,2,22,1,0,0,0,95,0
1406,2,16,1,0,0,0,91,1
1789,2,16,1,0,0,0,91,1
1831,2,0,1,0,0,0,84,0
981,2,2,1,1,0,0,96,1
1375,2,16,1,0,0,0,91,1
226,2,4,1,1,0,0,91,0
1780,2,18,1,1,0,0,91,0
18,2,2,1,0,0,0,91,1
1333,0,16,1,1,0,0,85,0
81,3,16,1,0,0,0,80,1
1379,2,16,1,0,0,0,87,1
1161,2,16,1,0,0,0,96,0
1843,2,0,1,0,0,0,89,0
35,2,2,1,0,0,0,89,1
448,1,12,1,0,0,0,89,0
487,2,12,1,0,0,0,90,0
590,2,0,1,0,0,0,87,0
1402,2,16,1,0,0,0,88,1
339,2,18,1,1,0,0,87,0
1291,2,16,1,1,0,0,80,1
1132,2,16,1,1,0,0,85,1
1009,0,21,1,1,0,0,92,0
1411,2,16,1,1,0,0,83,0
310,2,8,1,1,0,0,94,0
1204,2,16,1,1,0,0,94,1
1403,2,16,1,1,0,0,82,1
1354,0,16,1,0,0,0,83,0
699,2,0,1,1,0,0,81,0
1541,2,16,1,0,0,0,93,0
194,0,4,1,0,0,0,80,0
2012,0,6,1,1,0,0,95,0
215,2,4,1,1,0,0,96,0
1365,2,16,1,0,0,0,87,1
34,2,2,1,1,0,0,93,1
1232,2,16,1,1,0,0,93,1
755,2,0,1,1,0,0,91,0
1578,2,18,1,0,0,0,93,1
621,2,16,1,0,0,0,80,0
19,2,2,1,0,0,0,93,1
459,2,12,1,0,0,0,88,0
1282,0,16,1,0,0,0,89,1
12,2,2,1,0,0,0,84,0
584,1,0,1,1,0,0,86,0
1488,2,2,1,1,0,0,85,1
1148,2,16,1,1,0,0,84,1
2041,2,21,1,0,0,0,80,0
1621,2,1,1,1,0,0,92,0
1529,2,16,1,0,0,0,86,1
1342,2,16,1,1,0,0,91,1
529,2,10,1,0,0,0,82,0
343,1,18,1,1,0,0,83,0
1561,2,22,1,0,0,0,84,0
395,2,16,1,1,0,0,84,1
982,2,4,1,0,0,0,84,1
144,0,5,1,0,0,0,85,0
1176,2,16,1,1,0,0,86,1
1749,2,0,1,0,0,0,91,0
1078,2,6,1,1,0,0,84,1
1549,3,21,1,1,0,0,86,0
1726,0,15,1,1,0,0,86,0
1879,2,2,1,0,0,0,96,1
211,2,4,1,0,0,0,86,1
1448,0,16,1,0,0,0,94,0
1140,2,16,1,1,0,0,83,1
1229,2,16,1,0,0,0,91,1
17,2,2,1,1,0,0,82,1
270,2,18,1,0,0,0,86,1
954,2,24,1,1,0,0,91,0
1146,2,16,1,0,0,0,94,1
1742,2,0,1,0,0,0,83,0
1302,0,16,1,0,0,0,90,1
1650,2,0,1,1,0,0,95,0
1779,2,4,1,0,0,0,96,1
1181,2,16,1,0,0,0,80,1
398,2,16,1,0,0,0,83,0
1441,2,16,1,1,0,0,91,1
691,2,0,1,0,0,0,83,0
938,2,24,1,0,0,0,92,1
126,0,18,1,0,0,0,80,0
970,2,2,1,0,0,0,88,1
1052,2,4,1,1,0,0,82,0
447,2,12,1,0,0,0,82,0
1271,2,16,1,0,0,0,94,1
596,2,0,1,0,0,0,94,0
1221,2,16,1,1,0,0,86,1
1179,2,16,1,1,0,0,94,1
1167,0,16,1,1,0,0,83,1
219,0,4,1,1,0,0,93,0
1583,2,18,1,1,0,0,94,0
1211,2,16,1,1,0,0,91,1
1673,0,7,1,1,0,0,80,0
179,2,4,1,1,0,0,88,1
630,2,8,1,0,0,0,82,0
147,2,18,1,0,0,0,88,0
1388,2,16,1,1,0,0,82,1
939,0,24,1,1,0,0,91,1
1306,2,16,1,0,0,0,83,1
975,2,4,1,1,0,0,89,0
547,2,12,1,0,0,0,81,1
354,2,4,1,0,0,0,84,0
640,3,8,1,1,0,0,84,0
621,2,16,1,0,0,0,95,0
1419,2,16,1,0,0,0,91,0
1301,2,16,1,1,0,0,94,1
184,0,4,1,1,0,0,86,0
1898,2,2,1,0,0,0,85,0
1880,2,2,1,0,0,0,93,1
338,2,18,1,0,0,0,84,0
1922,2,8,1,0,0,0,89,0
1232,2,16,1,0,0,0,88,1
367,2,26,1,0,0,0,83,1
607,2,0,1,0,0,0,95,0
1741,2,0,1,0,0,0,80,0
856,1,20,1,0,0,0,90,0
760,2,0,1,0,0,0,86,0
743,2,0,1,1,0,0,87,0
